Date,Region,Product,Sales,Revenue,Profit,Quantity
2024-03-20,EMEA,AI Analytics,49,73500,29400,49
2024-03-21,APAC,Cyber Shield,16,24000,9600,16
2024-03-21,LATAM,Data Mesh,62,93000,37200,62
2024-03-21,North America,Cloud Engine,46,69000,27600,46
2024-03-22,EMEA,AI Analytics,75,112500,45000,75
2024-03-22,APAC,Cyber Shield,16,24000,9600,16
2024-03-22,LATAM,Data Mesh,69,103500,41400,69
2024-03-23,North America,Cloud Engine,13,19500,7800,13
2024-03-23,EMEA,AI Analytics,34,51000,20400,34
2024-03-23,APAC,Cyber Shield,64,96000,38400,64
2024-03-24,LATAM,Data Mesh,9,13500,5400,9
2024-03-24,North America,Cloud Engine,41,61500,24600,41
2024-03-24,EMEA,AI Analytics,28,42000,16800,28
2024-03-25,APAC,Cyber Shield,2,3000,1200,2
2024-03-25,LATAM,Data Mesh,89,133500,53400,89
2024-03-25,North America,Cloud Engine,1,1500,600,1
2024-03-26,EMEA,AI Analytics,54,81000,32400,54
2024-03-26,APAC,Cyber Shield,52,78000,31200,52
2024-03-26,LATAM,Data Mesh,93,139500,55800,93
2024-03-27,North America,Cloud Engine,39,58500,23400,39
2024-03-27,EMEA,AI Analytics,40,60000,24000,40
2024-03-27,APAC,Cyber Shield,58,87000,34800,58
2024-03-28,LATAM,Data Mesh,92,138000,55200,92
2024-03-28,North America,Cloud Engine,35,52500,21000,35
2024-03-28,EMEA,AI Analytics,32,48000,19200,32
2024-03-29,APAC,Cyber Shield,37,55500,22200,37
2024-03-29,LATAM,Data Mesh,45,67500,27000,45
2024-03-29,North America,Cloud Engine,10,15000,6000,10
2024-03-30,EMEA,AI Analytics,37,55500,22200,37
2024-03-30,APAC,Cyber Shield,11,16500,6600,11
2024-03-30,LATAM,Data Mesh,86,129000,51600,86
2024-03-31,North America,Cloud Engine,58,87000,34800,58
2024-03-31,EMEA,AI Analytics,30,45000,18000,30
2024-03-31,APAC,Cyber Shield,51,76500,30600,51
2024-04-01,LATAM,Data Mesh,20,30000,12000,20
2024-04-01,North America,Cloud Engine,80,120000,48000,80
2024-04-01,EMEA,AI Analytics,36,54000,21600,36
2024-04-02,APAC,Cyber Shield,77,115500,46200,77
2024-04-02,LATAM,Data Mesh,53,79500,31800,53
2024-04-02,North America,Cloud Engine,33,49500,19800,33
2024-04-03,EMEA,AI Analytics,49,73500,29400,49
2024-04-03,APAC,Cyber Shield,89,133500,53400,89
2024-04-03,LATAM,Data Mesh,29,43500,17400,29
2024-04-04,North America,Cloud Engine,34,51000,20400,34
2024-04-04,EMEA,AI Analytics,80,120000,48000,80
2024-04-04,APAC,Cyber Shield,93,139500,55800,93
2024-04-05,LATAM,Data Mesh,75,112500,45000,75
2024-04-05,North America,Cloud Engine,22,33000,13200,22
2024-04-05,EMEA,AI Analytics,86,129000,51600,86
2024-04-06,APAC,Cyber Shield,52,78000,31200,52
2024-04-06,LATAM,Data Mesh,88,132000,52800,88
2024-04-06,North America,Cloud Engine,56,84000,33600,56
2024-04-07,EMEA,AI Analytics,49,73500,29400,49
2024-04-07,APAC,Cyber Shield,56,84000,33600,56
2024-04-07,LATAM,Data Mesh,10,15000,6000,10
2024-04-08,North America,Cloud Engine,44,66000,26400,44
2024-04-08,EMEA,AI Analytics,56,84000,33600,56
2024-04-08,APAC,Cyber Shield,75,112500,45000,75
2024-04-09,LATAM,Data Mesh,37,55500,22200,37
2024-04-09,North America,Cloud Engine,52,78000,31200,52
2024-04-09,EMEA,AI Analytics,63,94500,37800,63
2024-04-10,APAC,Cyber Shield,30,45000,18000,30
2024-04-10,LATAM,Data Mesh,3,4500,1800,3
2024-04-10,North America,Cloud Engine,52,78000,31200,52
2024-04-11,EMEA,AI Analytics,73,109500,43800,73
2024-04-11,APAC,Cyber Shield,69,103500,41400,69
2024-04-11,LATAM,Data Mesh,52,78000,31200,52
2024-04-12,North America,Cloud Engine,88,132000,52800,88
2024-04-12,EMEA,AI Analytics,57,85500,34200,57
2024-04-12,APAC,Cyber Shield,22,33000,13200,22
2024-04-13,LATAM,Data Mesh,8,12000,4800,8
2024-04-13,North America,Cloud Engine,94,141000,56400,94
2024-04-13,EMEA,AI Analytics,19,28500,11400,19
2024-04-14,APAC,Cyber Shield,29,43500,17400,29
2024-04-14,LATAM,Data Mesh,22,33000,13200,22
2024-04-14,North America,Cloud Engine,87,130500,52200,87
2024-04-15,EMEA,AI Analytics,21,31500,12600,21
2024-04-15,APAC,Cyber Shield,66,99000,39600,66
2024-04-15,LATAM,Data Mesh,61,91500,36600,61
2024-04-16,North America,Cloud Engine,90,135000,54000,90
2024-04-16,EMEA,AI Analytics,68,102000,40800,68
2024-04-16,APAC,Cyber Shield,22,33000,13200,22
2024-04-17,LATAM,Data Mesh,96,144000,57600,96
2024-04-17,North America,Cloud Engine,50,75000,30000,50
2024-04-17,EMEA,AI Analytics,22,33000,13200,22
2024-04-18,APAC,Cyber Shield,73,109500,43800,73
2024-04-18,LATAM,Data Mesh,32,48000,19200,32
2024-04-18,North America,Cloud Engine,6,9000,3600,6
2024-04-19,EMEA,AI Analytics,35,52500,21000,35
2024-04-19,APAC,Cyber Shield,55,82500,33000,55
2024-04-19,LATAM,Data Mesh,77,115500,46200,77
2024-04-20,North America,Cloud Engine,77,115500,46200,77
2024-04-20,EMEA,AI Analytics,30,45000,18000,30
2024-04-20,APAC,Cyber Shield,32,48000,19200,32
2024-04-21,LATAM,Data Mesh,11,16500,6600,11
2024-04-21,North America,Cloud Engine,37,55500,22200,37
2024-04-21,EMEA,AI Analytics,79,118500,47400,79
2024-04-22,APAC,Cyber Shield,40,60000,24000,40
2024-04-22,LATAM,Data Mesh,41,61500,24600,41
2024-04-22,North America,Cloud Engine,67,100500,40200,67
2024-04-23,EMEA,AI Analytics,21,31500,12600,21
2024-04-23,APAC,Cyber Shield,24,36000,14400,24
2024-04-23,LATAM,Data Mesh,79,118500,47400,79
2024-04-24,North America,Cloud Engine,52,78000,31200,52
2024-04-24,EMEA,AI Analytics,37,55500,22200,37
2024-04-24,APAC,Cyber Shield,37,55500,22200,37
2024-04-25,LATAM,Data Mesh,51,76500,30600,51
2024-04-25,North America,Cloud Engine,33,49500,19800,33
2024-04-25,EMEA,AI Analytics,13,19500,7800,13
2024-04-26,APAC,Cyber Shield,47,70500,28200,47
2024-04-26,LATAM,Data Mesh,60,90000,36000,60
2024-04-26,North America,Cloud Engine,53,79500,31800,53
2024-04-27,EMEA,AI Analytics,9,13500,5400,9
2024-04-27,APAC,Cyber Shield,14,21000,8400,14
2024-04-27,LATAM,Data Mesh,68,102000,40800,68
2024-04-28,North America,Cloud Engine,80,120000,48000,80
2024-04-28,EMEA,AI Analytics,46,69000,27600,46
2024-04-28,APAC,Cyber Shield,41,61500,24600,41
2024-04-29,LATAM,Data Mesh,24,36000,14400,24
2024-04-29,North America,Cloud Engine,71,106500,42600,71
2024-04-29,EMEA,AI Analytics,85,127500,51000,85
2024-04-30,APAC,Cyber Shield,32,48000,19200,32
2024-04-30,LATAM,Data Mesh,63,94500,37800,63
2024-04-30,North America,Cloud Engine,45,67500,27000,45
2024-05-01,EMEA,AI Analytics,11,16500,6600,11
2024-05-01,APAC,Cyber Shield,94,141000,56400,94
2024-05-01,LATAM,Data Mesh,38,57000,22800,38
2024-05-02,North America,Cloud Engine,11,16500,6600,11
2024-05-02,EMEA,AI Analytics,61,91500,36600,61
2024-05-02,APAC,Cyber Shield,44,66000,26400,44
2024-05-03,LATAM,Data Mesh,48,72000,28800,48
2024-05-03,North America,Cloud Engine,98,147000,58800,98
2024-05-03,EMEA,AI Analytics,77,115500,46200,77
2024-05-04,APAC,Cyber Shield,59,88500,35400,59
2024-05-04,LATAM,Data Mesh,4,6000,2400,4
2024-05-04,North America,Cloud Engine,62,93000,37200,62
2024-05-05,EMEA,AI Analytics,82,123000,49200,82
2024-05-05,APAC,Cyber Shield,19,28500,11400,19
2024-05-05,LATAM,Data Mesh,92,138000,55200,92
2024-05-06,North America,Cloud Engine,59,88500,35400,59
2024-05-06,EMEA,AI Analytics,65,97500,39000,65
2024-05-06,APAC,Cyber Shield,74,111000,44400,74
2024-05-07,LATAM,Data Mesh,65,97500,39000,65
2024-05-07,North America,Cloud Engine,98,147000,58800,98
2024-05-07,EMEA,AI Analytics,59,88500,35400,59
2024-05-08,APAC,Cyber Shield,45,67500,27000,45
2024-05-08,LATAM,Data Mesh,67,100500,40200,67
2024-05-08,North America,Cloud Engine,33,49500,19800,33
2024-05-09,EMEA,AI Analytics,55,82500,33000,55
2024-05-09,APAC,Cyber Shield,100,150000,60000,100
2024-05-09,LATAM,Data Mesh,71,106500,42600,71
2024-05-10,North America,Cloud Engine,33,49500,19800,33
2024-05-10,EMEA,AI Analytics,94,141000,56400,94
2024-05-10,APAC,Cyber Shield,60,90000,36000,60
2024-05-11,LATAM,Data Mesh,33,49500,19800,33
2024-05-11,North America,Cloud Engine,97,145500,58200,97
2024-05-11,EMEA,AI Analytics,47,70500,28200,47
2024-05-12,APAC,Cyber Shield,40,60000,24000,40
2024-05-12,LATAM,Data Mesh,60,90000,36000,60
2024-05-12,North America,Cloud Engine,76,114000,45600,76
2024-05-13,EMEA,AI Analytics,54,81000,32400,54
2024-05-13,APAC,Cyber Shield,40,60000,24000,40
2024-05-13,LATAM,Data Mesh,44,66000,26400,44
2024-05-14,North America,Cloud Engine,69,103500,41400,69
2024-05-14,EMEA,AI Analytics,67,100500,40200,67
2024-05-14,APAC,Cyber Shield,55,82500,33000,55
2024-05-15,LATAM,Data Mesh,13,19500,7800,13
2024-05-15,North America,Cloud Engine,62,93000,37200,62
2024-05-15,EMEA,AI Analytics,26,39000,15600,26
2024-05-16,APAC,Cyber Shield,19,28500,11400,19
2024-05-16,LATAM,Data Mesh,14,21000,8400,14
2024-05-16,North America,Cloud Engine,85,127500,51000,85
2024-05-17,EMEA,AI Analytics,76,114000,45600,76
2024-05-17,APAC,Cyber Shield,25,37500,15000,25
2024-05-17,LATAM,Data Mesh,90,135000,54000,90
2024-05-18,North America,Cloud Engine,73,109500,43800,73
2024-05-18,EMEA,AI Analytics,82,123000,49200,82
2024-05-18,APAC,Cyber Shield,20,30000,12000,20
2024-05-19,LATAM,Data Mesh,89,133500,53400,89
2024-05-19,North America,Cloud Engine,45,67500,27000,45
2024-05-19,EMEA,AI Analytics,72,108000,43200,72
2024-05-20,APAC,Cyber Shield,91,136500,54600,91
2024-05-20,LATAM,Data Mesh,79,118500,47400,79
2024-05-20,North America,Cloud Engine,56,84000,33600,56
2024-05-21,EMEA,AI Analytics,86,129000,51600,86
2024-05-21,APAC,Cyber Shield,70,105000,42000,70
2024-05-21,LATAM,Data Mesh,17,25500,10200,17
2024-05-22,North America,Cloud Engine,83,124500,49800,83
2024-05-22,EMEA,AI Analytics,48,72000,28800,48
2024-05-22,APAC,Cyber Shield,28,42000,16800,28
2024-05-23,LATAM,Data Mesh,98,147000,58800,98
2024-05-23,North America,Cloud Engine,99,148500,59400,99
2024-05-23,EMEA,AI Analytics,31,46500,18600,31
2024-05-24,APAC,Cyber Shield,16,24000,9600,16
2024-05-24,LATAM,Data Mesh,37,55500,22200,37
2024-05-24,North America,Cloud Engine,90,135000,54000,90
2024-05-25,EMEA,AI Analytics,14,21000,8400,14
2024-05-25,APAC,Cyber Shield,44,66000,26400,44
2024-05-25,LATAM,Data Mesh,31,46500,18600,31
2024-05-26,North America,Cloud Engine,51,76500,30600,51
2024-05-26,EMEA,AI Analytics,8,12000,4800,8
2024-05-26,APAC,Cyber Shield,8,12000,4800,8
2024-05-27,LATAM,Data Mesh,49,73500,29400,49
2024-05-27,North America,Cloud Engine,98,147000,58800,98
2024-05-27,EMEA,AI Analytics,65,97500,39000,65
2024-05-28,APAC,Cyber Shield,25,37500,15000,25
2024-05-28,LATAM,Data Mesh,22,33000,13200,22
2024-05-28,North America,Cloud Engine,67,100500,40200,67
2024-05-29,EMEA,AI Analytics,73,109500,43800,73
2024-05-29,APAC,Cyber Shield,48,72000,28800,48
2024-05-29,LATAM,Data Mesh,58,87000,34800,58
2024-05-30,North America,Cloud Engine,80,120000,48000,80
2024-05-30,EMEA,AI Analytics,46,69000,27600,46
2024-05-30,APAC,Cyber Shield,46,69000,27600,46
2024-05-31,LATAM,Data Mesh,93,139500,55800,93
2024-05-31,North America,Cloud Engine,10,15000,6000,10
2024-05-31,EMEA,AI Analytics,40,60000,24000,40
2024-06-01,APAC,Cyber Shield,35,52500,21000,35
2024-06-01,LATAM,Data Mesh,29,43500,17400,29
2024-06-01,North America,Cloud Engine,45,67500,27000,45
2024-06-02,EMEA,AI Analytics,43,64500,25800,43
2024-06-02,APAC,Cyber Shield,68,102000,40800,68
2024-06-02,LATAM,Data Mesh,43,64500,25800,43
2024-06-03,North America,Cloud Engine,94,141000,56400,94
2024-06-03,EMEA,AI Analytics,28,42000,16800,28
2024-06-03,APAC,Cyber Shield,76,114000,45600,76
2024-06-04,LATAM,Data Mesh,17,25500,10200,17
2024-06-04,North America,Cloud Engine,70,105000,42000,70
2024-06-04,EMEA,AI Analytics,85,127500,51000,85
2024-06-05,APAC,Cyber Shield,51,76500,30600,51
2024-06-05,LATAM,Data Mesh,84,126000,50400,84
2024-06-05,North America,Cloud Engine,79,118500,47400,79
2024-06-06,EMEA,AI Analytics,5,7500,3000,5
2024-06-06,APAC,Cyber Shield,16,24000,9600,16
2024-06-06,LATAM,Data Mesh,31,46500,18600,31
2024-06-07,North America,Cloud Engine,97,145500,58200,97
2024-06-07,EMEA,AI Analytics,71,106500,42600,71
2024-06-07,APAC,Cyber Shield,35,52500,21000,35
2024-06-08,LATAM,Data Mesh,5,7500,3000,5
2024-06-08,North America,Cloud Engine,65,97500,39000,65
2024-06-08,EMEA,AI Analytics,94,141000,56400,94
2024-06-09,APAC,Cyber Shield,77,115500,46200,77
2024-06-09,LATAM,Data Mesh,1,1500,600,1
2024-06-09,North America,Cloud Engine,56,84000,33600,56
2024-06-10,EMEA,AI Analytics,50,75000,30000,50
2024-06-10,APAC,Cyber Shield,98,147000,58800,98
2024-06-10,LATAM,Data Mesh,12,18000,7200,12
2024-06-11,North America,Cloud Engine,3,4500,1800,3
2024-06-11,EMEA,AI Analytics,30,45000,18000,30
2024-06-11,APAC,Cyber Shield,16,24000,9600,16
2024-06-12,LATAM,Data Mesh,95,142500,57000,95
2024-06-12,North America,Cloud Engine,20,30000,12000,20
2024-06-12,EMEA,AI Analytics,88,132000,52800,88
2024-06-13,APAC,Cyber Shield,5,7500,3000,5
2024-06-13,LATAM,Data Mesh,64,96000,38400,64
2024-06-13,North America,Cloud Engine,49,73500,29400,49
2024-06-14,EMEA,AI Analytics,33,49500,19800,33
2024-06-14,APAC,Cyber Shield,37,55500,22200,37
2024-06-14,LATAM,Data Mesh,83,124500,49800,83
2024-06-15,North America,Cloud Engine,99,148500,59400,99
2024-06-15,EMEA,AI Analytics,5,7500,3000,5
2024-06-15,APAC,Cyber Shield,73,109500,43800,73
2024-06-16,LATAM,Data Mesh,54,81000,32400,54
2024-06-16,North America,Cloud Engine,43,64500,25800,43
2024-06-16,EMEA,AI Analytics,29,43500,17400,29
2024-06-17,APAC,Cyber Shield,15,22500,9000,15
2024-06-17,LATAM,Data Mesh,76,114000,45600,76
2024-06-17,North America,Cloud Engine,10,15000,6000,10
2024-06-18,EMEA,AI Analytics,71,106500,42600,71
2024-06-18,APAC,Cyber Shield,26,39000,15600,26
2024-06-18,LATAM,Data Mesh,42,63000,25200,42
2024-06-19,North America,Cloud Engine,39,58500,23400,39
2024-06-19,EMEA,AI Analytics,90,135000,54000,90
2024-06-19,APAC,Cyber Shield,98,147000,58800,98
2024-06-20,LATAM,Data Mesh,19,28500,11400,19
2024-06-20,North America,Cloud Engine,79,118500,47400,79
2024-06-20,EMEA,AI Analytics,66,99000,39600,66
2024-06-21,APAC,Cyber Shield,49,73500,29400,49
2024-06-21,LATAM,Data Mesh,62,93000,37200,62
2024-06-21,North America,Cloud Engine,25,37500,15000,25
2024-06-22,EMEA,AI Analytics,55,82500,33000,55
2024-06-22,APAC,Cyber Shield,66,99000,39600,66
2024-06-22,LATAM,Data Mesh,71,106500,42600,71
2024-06-23,North America,Cloud Engine,79,118500,47400,79
2024-06-23,EMEA,AI Analytics,14,21000,8400,14
2024-06-23,APAC,Cyber Shield,80,120000,48000,80
2024-06-24,LATAM,Data Mesh,48,72000,28800,48
2024-06-24,North America,Cloud Engine,80,120000,48000,80
2024-06-24,EMEA,AI Analytics,66,99000,39600,66
2024-06-25,APAC,Cyber Shield,91,136500,54600,91
2024-06-25,LATAM,Data Mesh,98,147000,58800,98
2024-06-25,North America,Cloud Engine,60,90000,36000,60
2024-06-26,EMEA,AI Analytics,97,145500,58200,97
2024-06-26,APAC,Cyber Shield,99,148500,59400,99
2024-06-26,LATAM,Data Mesh,24,36000,14400,24
2024-06-27,North America,Cloud Engine,82,123000,49200,82
2024-06-27,EMEA,AI Analytics,99,148500,59400,99
2024-06-27,APAC,Cyber Shield,10,15000,6000,10
2024-06-28,LATAM,Data Mesh,28,42000,16800,28
2024-06-28,North America,Cloud Engine,77,115500,46200,77
2024-06-28,EMEA,AI Analytics,66,99000,39600,66
2024-06-29,APAC,Cyber Shield,50,75000,30000,50
2024-06-29,LATAM,Data Mesh,31,46500,18600,31
2024-06-29,North America,Cloud Engine,88,132000,52800,88
2024-06-30,EMEA,AI Analytics,85,127500,51000,85
2024-06-30,APAC,Cyber Shield,50,75000,30000,50
2024-06-30,LATAM,Data Mesh,4,6000,2400,4
2024-07-01,North America,Cloud Engine,29,43500,17400,29
2024-07-01,EMEA,AI Analytics,22,33000,13200,22
2024-07-01,APAC,Cyber Shield,4,6000,2400,4
2024-07-02,LATAM,Data Mesh,69,103500,41400,69
2024-07-02,North America,Cloud Engine,45,67500,27000,45
2024-07-02,EMEA,AI Analytics,96,144000,57600,96
2024-07-03,APAC,Cyber Shield,89,133500,53400,89
2024-07-03,LATAM,Data Mesh,6,9000,3600,6
2024-07-03,North America,Cloud Engine,17,25500,10200,17
2024-07-04,EMEA,AI Analytics,20,30000,12000,20
2024-07-04,APAC,Cyber Shield,85,127500,51000,85
2024-07-04,LATAM,Data Mesh,61,91500,36600,61
2024-07-05,North America,Cloud Engine,55,82500,33000,55
2024-07-05,EMEA,AI Analytics,23,34500,13800,23
2024-07-05,APAC,Cyber Shield,23,34500,13800,23
2024-07-06,LATAM,Data Mesh,21,31500,12600,21
2024-07-06,North America,Cloud Engine,65,97500,39000,65
2024-07-06,EMEA,AI Analytics,44,66000,26400,44
2024-07-07,APAC,Cyber Shield,32,48000,19200,32
2024-07-07,LATAM,Data Mesh,76,114000,45600,76
2024-07-07,North America,Cloud Engine,56,84000,33600,56
2024-07-08,EMEA,AI Analytics,88,132000,52800,88
2024-07-08,APAC,Cyber Shield,28,42000,16800,28
2024-07-08,LATAM,Data Mesh,57,85500,34200,57
2024-07-09,North America,Cloud Engine,85,127500,51000,85
2024-07-09,EMEA,AI Analytics,38,57000,22800,38
2024-07-09,APAC,Cyber Shield,12,18000,7200,12
2024-07-10,LATAM,Data Mesh,48,72000,28800,48
2024-07-10,North America,Cloud Engine,33,49500,19800,33
2024-07-10,EMEA,AI Analytics,45,67500,27000,45
2024-07-11,APAC,Cyber Shield,78,117000,46800,78
2024-07-11,LATAM,Data Mesh,79,118500,47400,79
2024-07-11,North America,Cloud Engine,33,49500,19800,33
2024-07-12,EMEA,AI Analytics,10,15000,6000,10
2024-07-12,APAC,Cyber Shield,28,42000,16800,28
2024-07-12,LATAM,Data Mesh,2,3000,1200,2
2024-07-13,North America,Cloud Engine,24,36000,14400,24
2024-07-13,EMEA,AI Analytics,69,103500,41400,69
2024-07-13,APAC,Cyber Shield,24,36000,14400,24
2024-07-14,LATAM,Data Mesh,57,85500,34200,57
2024-07-14,North America,Cloud Engine,33,49500,19800,33
2024-07-14,EMEA,AI Analytics,33,49500,19800,33
2024-07-15,APAC,Cyber Shield,46,69000,27600,46
2024-07-15,LATAM,Data Mesh,43,64500,25800,43
2024-07-15,North America,Cloud Engine,94,141000,56400,94
2024-07-16,EMEA,AI Analytics,45,67500,27000,45
2024-07-16,APAC,Cyber Shield,65,97500,39000,65
2024-07-16,LATAM,Data Mesh,57,85500,34200,57
2024-07-17,North America,Cloud Engine,72,108000,43200,72
2024-07-17,EMEA,AI Analytics,72,108000,43200,72
2024-07-17,APAC,Cyber Shield,93,139500,55800,93
2024-07-18,LATAM,Data Mesh,14,21000,8400,14
2024-07-18,North America,Cloud Engine,31,46500,18600,31
2024-07-18,EMEA,AI Analytics,52,78000,31200,52
2024-07-19,APAC,Cyber Shield,75,112500,45000,75
2024-07-19,LATAM,Data Mesh,91,136500,54600,91
2024-07-19,North America,Cloud Engine,28,42000,16800,28
2024-07-20,EMEA,AI Analytics,18,27000,10800,18
2024-07-20,APAC,Cyber Shield,60,90000,36000,60
2024-07-20,LATAM,Data Mesh,99,148500,59400,99
2024-07-21,North America,Cloud Engine,2,3000,1200,2
2024-07-21,EMEA,AI Analytics,14,21000,8400,14
2024-07-21,APAC,Cyber Shield,30,45000,18000,30
2024-07-22,LATAM,Data Mesh,28,42000,16800,28
2024-07-22,North America,Cloud Engine,17,25500,10200,17
2024-07-22,EMEA,AI Analytics,48,72000,28800,48
2024-07-23,APAC,Cyber Shield,49,73500,29400,49
2024-07-23,LATAM,Data Mesh,47,70500,28200,47
2024-07-23,North America,Cloud Engine,68,102000,40800,68
2024-07-24,EMEA,AI Analytics,48,72000,28800,48
2024-07-24,APAC,Cyber Shield,81,121500,48600,81
2024-07-24,LATAM,Data Mesh,78,117000,46800,78
2024-07-25,North America,Cloud Engine,45,67500,27000,45
2024-07-25,EMEA,AI Analytics,20,30000,12000,20
2024-07-25,APAC,Cyber Shield,5,7500,3000,5
2024-07-26,LATAM,Data Mesh,66,99000,39600,66
2024-07-26,North America,Cloud Engine,43,64500,25800,43
2024-07-26,EMEA,AI Analytics,56,84000,33600,56
2024-07-27,APAC,Cyber Shield,82,123000,49200,82
2024-07-27,LATAM,Data Mesh,63,94500,37800,63
2024-07-27,North America,Cloud Engine,35,52500,21000,35
2024-07-28,EMEA,AI Analytics,45,67500,27000,45
2024-07-28,APAC,Cyber Shield,62,93000,37200,62
2024-07-28,LATAM,Data Mesh,27,40500,16200,27
2024-07-29,North America,Cloud Engine,57,85500,34200,57
2024-07-29,EMEA,AI Analytics,59,88500,35400,59
2024-07-29,APAC,Cyber Shield,34,51000,20400,34
2024-07-30,LATAM,Data Mesh,43,64500,25800,43
2024-07-30,North America,Cloud Engine,72,108000,43200,72
2024-07-30,EMEA,AI Analytics,81,121500,48600,81
2024-07-31,APAC,Cyber Shield,57,85500,34200,57
2024-07-31,LATAM,Data Mesh,12,18000,7200,12
2024-07-31,North America,Cloud Engine,69,103500,41400,69
2024-08-01,EMEA,AI Analytics,44,66000,26400,44
2024-08-01,APAC,Cyber Shield,62,93000,37200,62
2024-08-01,LATAM,Data Mesh,57,85500,34200,57
2024-08-02,North America,Cloud Engine,21,31500,12600,21
2024-08-02,EMEA,AI Analytics,66,99000,39600,66
2024-08-02,APAC,Cyber Shield,13,19500,7800,13
2024-08-03,LATAM,Data Mesh,54,81000,32400,54
2024-08-03,North America,Cloud Engine,78,117000,46800,78
2024-08-03,EMEA,AI Analytics,56,84000,33600,56
2024-08-04,APAC,Cyber Shield,49,73500,29400,49
2024-08-04,LATAM,Data Mesh,67,100500,40200,67
2024-08-04,North America,Cloud Engine,44,66000,26400,44
2024-08-05,EMEA,AI Analytics,10,15000,6000,10
2024-08-05,APAC,Cyber Shield,98,147000,58800,98
2024-08-05,LATAM,Data Mesh,33,49500,19800,33
2024-08-06,North America,Cloud Engine,74,111000,44400,74
2024-08-06,EMEA,AI Analytics,61,91500,36600,61
2024-08-06,APAC,Cyber Shield,75,112500,45000,75
2024-08-07,LATAM,Data Mesh,83,124500,49800,83
2024-08-07,North America,Cloud Engine,21,31500,12600,21
2024-08-07,EMEA,AI Analytics,92,138000,55200,92
2024-08-08,APAC,Cyber Shield,23,34500,13800,23
2024-08-08,LATAM,Data Mesh,68,102000,40800,68
2024-08-08,North America,Cloud Engine,57,85500,34200,57
2024-08-09,EMEA,AI Analytics,22,33000,13200,22
2024-08-09,APAC,Cyber Shield,52,78000,31200,52
2024-08-09,LATAM,Data Mesh,55,82500,33000,55
2024-08-10,North America,Cloud Engine,4,6000,2400,4
2024-08-10,EMEA,AI Analytics,52,78000,31200,52
2024-08-10,APAC,Cyber Shield,55,82500,33000,55
2024-08-11,LATAM,Data Mesh,34,51000,20400,34
2024-08-11,North America,Cloud Engine,89,133500,53400,89
2024-08-11,EMEA,AI Analytics,10,15000,6000,10
2024-08-12,APAC,Cyber Shield,15,22500,9000,15
2024-08-12,LATAM,Data Mesh,24,36000,14400,24
2024-08-12,North America,Cloud Engine,94,141000,56400,94
2024-08-13,EMEA,AI Analytics,79,118500,47400,79
2024-08-13,APAC,Cyber Shield,13,19500,7800,13
2024-08-13,LATAM,Data Mesh,4,6000,2400,4
2024-08-14,North America,Cloud Engine,55,82500,33000,55
2024-08-14,EMEA,AI Analytics,43,64500,25800,43
2024-08-14,APAC,Cyber Shield,56,84000,33600,56
2024-08-15,LATAM,Data Mesh,59,88500,35400,59
2024-08-15,North America,Cloud Engine,80,120000,48000,80
2024-08-15,EMEA,AI Analytics,31,46500,18600,31
2024-08-16,APAC,Cyber Shield,96,144000,57600,96
2024-08-16,LATAM,Data Mesh,45,67500,27000,45
2024-08-16,North America,Cloud Engine,93,139500,55800,93
2024-08-17,EMEA,AI Analytics,27,40500,16200,27
2024-08-17,APAC,Cyber Shield,97,145500,58200,97
2024-08-17,LATAM,Data Mesh,90,135000,54000,90
2024-08-18,North America,Cloud Engine,24,36000,14400,24
2024-08-18,EMEA,AI Analytics,84,126000,50400,84
2024-08-18,APAC,Cyber Shield,18,27000,10800,18
2024-08-19,LATAM,Data Mesh,19,28500,11400,19
2024-08-19,North America,Cloud Engine,67,100500,40200,67
2024-08-19,EMEA,AI Analytics,72,108000,43200,72
2024-08-20,APAC,Cyber Shield,10,15000,6000,10
2024-08-20,LATAM,Data Mesh,89,133500,53400,89
2024-08-20,North America,Cloud Engine,95,142500,57000,95
2024-08-21,EMEA,AI Analytics,47,70500,28200,47
2024-08-21,APAC,Cyber Shield,40,60000,24000,40
2024-08-21,LATAM,Data Mesh,37,55500,22200,37
2024-08-22,North America,Cloud Engine,10,15000,6000,10
2024-08-22,EMEA,AI Analytics,95,142500,57000,95
2024-08-22,APAC,Cyber Shield,87,130500,52200,87
2024-08-23,LATAM,Data Mesh,43,64500,25800,43
2024-08-23,North America,Cloud Engine,32,48000,19200,32
2024-08-23,EMEA,AI Analytics,51,76500,30600,51
2024-08-24,APAC,Cyber Shield,83,124500,49800,83
2024-08-24,LATAM,Data Mesh,83,124500,49800,83
2024-08-24,North America,Cloud Engine,86,129000,51600,86
2024-08-25,EMEA,AI Analytics,42,63000,25200,42
2024-08-25,APAC,Cyber Shield,69,103500,41400,69
2024-08-25,LATAM,Data Mesh,38,57000,22800,38
2024-08-26,North America,Cloud Engine,13,19500,7800,13
2024-08-26,EMEA,AI Analytics,65,97500,39000,65
2024-08-26,APAC,Cyber Shield,21,31500,12600,21
2024-08-27,LATAM,Data Mesh,11,16500,6600,11
2024-08-27,North America,Cloud Engine,85,127500,51000,85
2024-08-27,EMEA,AI Analytics,54,81000,32400,54
2024-08-28,APAC,Cyber Shield,86,129000,51600,86
2024-08-28,LATAM,Data Mesh,79,118500,47400,79
2024-08-28,North America,Cloud Engine,74,111000,44400,74
2024-08-29,EMEA,AI Analytics,18,27000,10800,18
2024-08-29,APAC,Cyber Shield,22,33000,13200,22
